100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
723.4,770.8,513,715.8,469.7,842.8,1623.6,3200.2,5318.3,12808.3,25339.8,37983.3,49373.4,121544,187429,338384
723.4,770.8,513,715.8,469.7,842.8,1623.6,3200.2,5318.3,12808.3,25339.8,37983.3,49373.4,121544,187429,338384
