100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
713,757.5,466.8,263.1,294,493.7,928.5,1861.2,2973,7345.9,14856.1,22117.6,29517.8,72832,121104,145778
713,757.5,466.8,263.1,294,493.7,928.5,1861.2,2973,7345.9,14856.1,22117.6,29517.8,72832,121104,145778
