100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
651.7,636.9,206.9,94.6,116.6,139.9,203.4,384,567.1,1299.7,2503.2,3778.5,5074.5,12955.1,25968.7,38962.8
1051.7,1041.6,458.1,86,105.8,110.9,149.6,248.5,335,669.1,1224.3,1729.7,2280.4,5455.4,10729.5,14024.5
