100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
709.1,738.4,979.6,390.6,484.7,766.8,1513.7,2996.8,4733.8,11179.6,21806.8,32424.7,42156.1,103036,184321,206546
709.1,738.4,979.6,390.6,484.7,766.8,1513.7,2996.8,4733.8,11179.6,21806.8,32424.7,42156.1,103036,184321,206546
