100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
   412,   485,   611,   755,   911,  1704,  2940,  4210,  4175,  9890, 17196, 25629, 34017, 84609,169022,252959
