100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
793.4,878.7,1470.6,672.9,644.3,1391.2,2505.5,5527,7838.8,18821.4,34980,42376.2,45277.2,148378,231308,336123
913.7,841.6,1304.3,434.8,385.2,767.7,1502.6,2658.4,3430.9,7262.2,12729.8,15990.5,19237.4,47456.6,93533.8,140772
