100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
721.1,776.9,495.3,331,358.4,547.8,1052.2,1915.2,3062.5,7049,13648.3,20256,26850.8,66525.4,115564,134831
721.1,776.9,495.3,331,358.4,547.8,1052.2,1915.2,3062.5,7049,13648.3,20256,26850.8,66525.4,115564,134831
