100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
715.2,751.2,542.3,330.3,359.7,547.7,1047.6,2007.8,3066.4,7055.9,13654,20258.4,26853.1,66182.1,126314,139251
715.2,751.2,542.3,330.3,359.7,547.7,1047.6,2007.8,3066.4,7055.9,13654,20258.4,26853.1,66182.1,126314,139251
