100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
724.4,768.4,498.2,354.2,383.5,618.4,1154.7,2333,3410.6,7752.1,14924.6,22043.2,29135.7,70968.7,129259,145640
724.4,768.4,498.2,354.2,383.5,618.4,1154.7,2333,3410.6,7752.1,14924.6,22043.2,29135.7,70968.7,129259,145640
