100000,250000,500000,750000,1000000,2500000,5000000,7500000,10000000,25000000,50000000,75000000,100000000,250000000,500000000,750000000
719.6,701.5,359.2,385.1,419.9,641.6,1257.4,2591.7,3846,8959.2,17462.6,25936.4,34415.8,84343.7,142679,155164
719.6,701.5,359.2,385.1,419.9,641.6,1257.4,2591.7,3846,8959.2,17462.6,25936.4,34415.8,84343.7,142679,155164
